doc_id,span_text,best_hpo_id,best_hpo_name,score,method,candidates_json
line466, defect in mitochondrial complex I,HP:0001427,Mitochondrial inheritance,90.0,contains,"[{""hpo_id"": ""HP:0001427"", ""name"": ""Mitochondrial inheritance"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003288"", ""name"": ""Mitochondrial propionyl-CoA carboxylase defect"", ""score"": 86.36, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000124"", ""name"": ""Renal tubular dysfunction"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003642"", ""name"": ""Type I transferrin isoform profile"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010866"", ""name"": ""Abdominal wall defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line467,a partial deficiency of complex I,HP:0002326,Transient ischemic attack,90.0,contains,"[{""hpo_id"": ""HP:0002326"", ""name"": ""Transient ischemic attack"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000377"", ""name"": ""Abnormal pinna morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line467,deficient cytochrome c oxidase activit,HP:0031353,Otitis media with effusion,90.0,contains,"[{""hpo_id"": ""HP:0031353"", ""name"": ""Otitis media with effusion"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003213"", ""name"": ""Deficient excision of UV-induced pyrimidine dimers in DNA"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003688"", ""name"": ""Cytochrome C oxidase-negative muscle fibers"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005278"", ""name"": ""Hypoplastic nasal tip"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005543"", ""name"": ""Reduced protein C activity"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009373"", ""name"": ""Type C brachydactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011737"", ""name"": ""Corticotropin-releasing hormone deficient adrenal insufficiency"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030794"", ""name"": ""Abnormal circulating C-peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line471,complex I deficienc,HP:0011923,Decreased activity of mitochondrial complex I,90.0,contains,"[{""hpo_id"": ""HP:0011923"", ""name"": ""Decreased activity of mitochondrial complex I"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002928"", ""name"": ""Decreased activity of the pyruvate dehydrogenase complex"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003642"", ""name"": ""Type I transferrin isoform profile"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005356"", ""name"": ""Decreased circulating complement factor I concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007099"", ""name"": ""Chiari type I malformation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007602"", ""name"": ""Complex palmar dermatoglyphic pattern"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008314"", ""name"": ""Decreased activity of mitochondrial complex II"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008347"", ""name"": ""Decreased activity of mitochondrial complex IV"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line471, a partial deficiency of complex ,HP:0002326,Transient ischemic attack,90.0,contains,"[{""hpo_id"": ""HP:0002326"", ""name"": ""Transient ischemic attack"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000483"", ""name"": ""Astigmatism"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007815"", ""name"": ""Abnormal distribution of retinal arterioles and venules"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line478,an abnormal thalamic MRI sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line479,reduced mitochondrial DNA content in muscl,HP:0001427,Mitochondrial inheritance,90.0,contains,"[{""hpo_id"": ""HP:0001427"", ""name"": ""Mitochondrial inheritance"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000027"", ""name"": ""Azoospermia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000522"", ""name"": ""Alacrima"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002723"", ""name"": ""Absence of bactericidal oxidative respiratory burst in phagocytes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003254"", ""name"": ""Abnormality of DNA repair"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010598"", ""name"": ""Abnormality of the proximal humeral epiphysis"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line479, areas of restricted diffusion on brain DWI,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009172"", ""name"": ""Abnormal 4th finger phalanx morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025047"", ""name"": ""Abnormal brain choline level by MRS"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line479,a rise in AST concentratio,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000124"", ""name"": ""Renal tubular dysfunction"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002514"", ""name"": ""Cerebral calcification"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005259"", ""name"": ""Abnormal facility in opposing the shoulders"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008372"", ""name"": ""Abnormal circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0033181"", ""name"": ""Spinal epidural abscess"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line481,led difficulty initiating mo,HP:0002326,Transient ischemic attack,90.0,contains,"[{""hpo_id"": ""HP:0002326"", ""name"": ""Transient ischemic attack"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005216"", ""name"": ""Impaired mastication"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009046"", ""name"": ""Difficulty running"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:5200116"", ""name"": ""Difficulty understanding nonliteral meaning of conversation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:5200122"", ""name"": ""obsolete Difficulty communicating emotions"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line482,progressive slowness of movement a,HP:0001254,Lethargy,90.0,contains,"[{""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003676"", ""name"": ""Progressive"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002067"", ""name"": ""Bradykinesia"", ""score"": 85.71, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line484,a defect in mitochondrial complex ,HP:0001427,Mitochondrial inheritance,90.0,contains,"[{""hpo_id"": ""HP:0001427"", ""name"": ""Mitochondrial inheritance"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003288"", ""name"": ""Mitochondrial propionyl-CoA carboxylase defect"", ""score"": 86.36, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000124"", ""name"": ""Renal tubular dysfunction"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010866"", ""name"": ""Abdominal wall defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line484, slowness of moveme,HP:0002067,Bradykinesia,92.31,fuzzy,"[{""hpo_id"": ""HP:0002067"", ""name"": ""Bradykinesia"", ""score"": 92.31, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008066"", ""name"": ""Abnormal blistering of the skin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009172"", ""name"": ""Abnormal 4th finger phalanx morphology"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line485,a quantitative defect of mitochondrial DNA in musc,HP:0001427,Mitochondrial inheritance,90.0,contains,"[{""hpo_id"": ""HP:0001427"", ""name"": ""Mitochondrial inheritance"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010866"", ""name"": ""Abdominal wall defect"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line485,d a rise in AST concentrat,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000124"", ""name"": ""Renal tubular dysfunction"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002514"", ""name"": ""Cerebral calcification"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005259"", ""name"": ""Abnormal facility in opposing the shoulders"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008372"", ""name"": ""Abnormal circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0033181"", ""name"": ""Spinal epidural abscess"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line486, and a severe reduction of mtDNA in mus,HP:0012828,Severe,90.0,contains,"[{""hpo_id"": ""HP:0012828"", ""name"": ""Severe"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line487,a progressive slowness of movement,HP:0001254,Lethargy,90.0,contains,"[{""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003676"", ""name"": ""Progressive"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002067"", ""name"": ""Bradykinesia"", ""score"": 87.8, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line487,complex I deficienc,HP:0011923,Decreased activity of mitochondrial complex I,90.0,contains,"[{""hpo_id"": ""HP:0011923"", ""name"": ""Decreased activity of mitochondrial complex I"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002928"", ""name"": ""Decreased activity of the pyruvate dehydrogenase complex"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003642"", ""name"": ""Type I transferrin isoform profile"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005356"", ""name"": ""Decreased circulating complement factor I concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007099"", ""name"": ""Chiari type I malformation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007602"", ""name"": ""Complex palmar dermatoglyphic pattern"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008314"", ""name"": ""Decreased activity of mitochondrial complex II"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008347"", ""name"": ""Decreased activity of mitochondrial complex IV"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line488,d a defect in mitochondrial comple,HP:0001427,Mitochondrial inheritance,90.0,contains,"[{""hpo_id"": ""HP:0001427"", ""name"": ""Mitochondrial inheritance"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003288"", ""name"": ""Mitochondrial propionyl-CoA carboxylase defect"", ""score"": 86.36, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000124"", ""name"": ""Renal tubular dysfunction"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010866"", ""name"": ""Abdominal wall defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line491,nd slowness of move,HP:0001254,Lethargy,90.0,contains,"[{""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008066"", ""name"": ""Abnormal blistering of the skin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011044"", ""name"": ""Abnormal number of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line492,a progressive slowness of movement,HP:0001254,Lethargy,90.0,contains,"[{""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003676"", ""name"": ""Progressive"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002067"", ""name"": ""Bradykinesia"", ""score"": 87.8, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line495, cytochrome c oxidase deficien,HP:0003688,Cytochrome C oxidase-negative muscle fibers,90.0,contains,"[{""hpo_id"": ""HP:0003688"", ""name"": ""Cytochrome C oxidase-negative muscle fibers"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0031353"", ""name"": ""Otitis media with effusion"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0030780"", ""name"": ""Abnormality of the protein C anticoagulant pathway"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0032146"", ""name"": ""HbC hemoglobin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0032997"", ""name"": ""Decreased circulating cystatin C concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0034688"", ""name"": ""Reduced peroxisomal glutaryl-CoA oxidase activity"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0100510"", ""name"": ""Decreased circulating vitamin C concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:4000163"", ""name"": ""Reduced phytanic acid oxidase activity in cultured fibroblasts"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line496, deficient cytochrome c oxidase activi,HP:0031353,Otitis media with effusion,90.0,contains,"[{""hpo_id"": ""HP:0031353"", ""name"": ""Otitis media with effusion"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003213"", ""name"": ""Deficient excision of UV-induced pyrimidine dimers in DNA"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003688"", ""name"": ""Cytochrome C oxidase-negative muscle fibers"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005278"", ""name"": ""Hypoplastic nasal tip"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005543"", ""name"": ""Reduced protein C activity"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009373"", ""name"": ""Type C brachydactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011737"", ""name"": ""Corticotropin-releasing hormone deficient adrenal insufficiency"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030794"", ""name"": ""Abnormal circulating C-peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line497,a progressive slowness of movement,HP:0001254,Lethargy,90.0,contains,"[{""hpo_id"": ""HP:0001254"", ""name"": ""Lethargy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003676"", ""name"": ""Progressive"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002067"", ""name"": ""Bradykinesia"", ""score"": 87.8, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
